20001
(
(0.102 ((0 0 0) (57.51131 0 -2.12548)))
(0.103 ((0 0 0) (57.72166 0 -1.82380)))
(0.104 ((0 0 0) (57.92290 0 -1.52104)))
(0.105 ((0 0 0) (58.11499 0 -1.21725)))
(0.106 ((0 0 0) (58.29790 0 -0.91247)))
(0.107 ((0 0 0) (58.47161 0 -0.60677)))
(0.108 ((0 0 0) (58.63609 0 -0.30018)))
(0.109 ((0 0 0) (58.79130 0 0.00725)))
(0.110 ((0 0 0) (58.93724 0 0.31547)))
(0.111 ((0 0 0) (59.07386 0 0.62442)))
(0.112 ((0 0 0) (59.20116 0 0.93407)))
(0.113 ((0 0 0) (59.31910 0 1.24436)))
(0.114 ((0 0 0) (59.42769 0 1.55524)))
(0.115 ((0 0 0) (59.52688 0 1.86667)))
(0.116 ((0 0 0) (59.61668 0 2.17859)))
(0.117 ((0 0 0) (59.69706 0 2.49096)))
(0.118 ((0 0 0) (59.76802 0 2.80372)))
(0.119 ((0 0 0) (59.82953 0 3.11683)))
(0.120 ((0 0 0) (59.88160 0 3.43024)))
(0.121 ((0 0 0) (59.92422 0 3.74389)))
(0.122 ((0 0 0) (59.95737 0 4.05775)))
(0.123 ((0 0 0) (59.98105 0 4.37175)))
(0.124 ((0 0 0) (59.99526 0 4.68585)))
(0.125 ((0 0 0) (60.00000 0 5.00000)))
(0.126 ((0 0 0) (59.99526 0 5.31415)))
(0.127 ((0 0 0) (59.98105 0 5.62825)))
(0.128 ((0 0 0) (59.95737 0 5.94225)))
(0.129 ((0 0 0) (59.92422 0 6.25611)))
(0.130 ((0 0 0) (59.88160 0 6.56976)))
(0.131 ((0 0 0) (59.82953 0 6.88317)))
(0.132 ((0 0 0) (59.76802 0 7.19628)))
(0.133 ((0 0 0) (59.69706 0 7.50904)))
(0.134 ((0 0 0) (59.61668 0 7.82141)))
(0.135 ((0 0 0) (59.52688 0 8.13333)))
(0.136 ((0 0 0) (59.42769 0 8.44476)))
(0.137 ((0 0 0) (59.31910 0 8.75564)))
(0.138 ((0 0 0) (59.20116 0 9.06593)))
(0.139 ((0 0 0) (59.07386 0 9.37558)))
(0.140 ((0 0 0) (58.93724 0 9.68453)))
(0.141 ((0 0 0) (58.79130 0 9.99275)))
(0.142 ((0 0 0) (58.63609 0 10.30018)))
(0.143 ((0 0 0) (58.47161 0 10.60677)))
(0.144 ((0 0 0) (58.29790 0 10.91247)))
(0.145 ((0 0 0) (58.11499 0 11.21725)))
(0.146 ((0 0 0) (57.92290 0 11.52104)))
(0.147 ((0 0 0) (57.72166 0 11.82380)))
(0.148 ((0 0 0) (57.51131 0 12.12548)))
(0.149 ((0 0 0) (57.29187 0 12.42604)))
(0.150 ((0 0 0) (57.06339 0 12.72542)))
(0.151 ((0 0 0) (56.82590 0 13.02359)))
(0.152 ((0 0 0) (56.57943 0 13.32049)))
(0.153 ((0 0 0) (56.32403 0 13.61607)))
(0.154 ((0 0 0) (56.05974 0 13.91030)))
(0.155 ((0 0 0) (55.78659 0 14.20311)))
(0.156 ((0 0 0) (55.50463 0 14.49448)))
(0.157 ((0 0 0) (55.21391 0 14.78434)))
(0.158 ((0 0 0) (54.91447 0 15.07266)))
(0.159 ((0 0 0) (54.60636 0 15.35939)))
(0.160 ((0 0 0) (54.28962 0 15.64448)))
(0.161 ((0 0 0) (53.96432 0 15.92789)))
(0.162 ((0 0 0) (53.63049 0 16.20958)))
(0.163 ((0 0 0) (53.28819 0 16.48950)))
(0.164 ((0 0 0) (52.93747 0 16.76760)))
(0.165 ((0 0 0) (52.57840 0 17.04384)))
(0.166 ((0 0 0) (52.21103 0 17.31818)))
(0.167 ((0 0 0) (51.83541 0 17.59058)))
(0.168 ((0 0 0) (51.45160 0 17.86099)))
(0.169 ((0 0 0) (51.05967 0 18.12937)))
(0.170 ((0 0 0) (50.65968 0 18.39567)))
(0.171 ((0 0 0) (50.25168 0 18.65986)))
(0.172 ((0 0 0) (49.83575 0 18.92189)))
(0.173 ((0 0 0) (49.41196 0 19.18172)))
(0.174 ((0 0 0) (48.98036 0 19.43932)))
(0.175 ((0 0 0) (48.54102 0 19.69463)))
(0.176 ((0 0 0) (48.09402 0 19.94762)))
(0.177 ((0 0 0) (47.63942 0 20.19826)))
(0.178 ((0 0 0) (47.17731 0 20.44649)))
(0.179 ((0 0 0) (46.70774 0 20.69228)))
(0.180 ((0 0 0) (46.23079 0 20.93560)))
(0.181 ((0 0 0) (45.74655 0 21.17640)))
(0.182 ((0 0 0) (45.25508 0 21.41464)))
(0.183 ((0 0 0) (44.75647 0 21.65030)))
(0.184 ((0 0 0) (44.25079 0 21.88332)))
(0.185 ((0 0 0) (43.73812 0 22.11368)))
(0.186 ((0 0 0) (43.21854 0 22.34133)))
(0.187 ((0 0 0) (42.69214 0 22.56625)))
(0.188 ((0 0 0) (42.15900 0 22.78839)))
(0.189 ((0 0 0) (41.61920 0 23.00773)))
(0.190 ((0 0 0) (41.07283 0 23.22422)))
(0.191 ((0 0 0) (40.51997 0 23.43783)))
(0.192 ((0 0 0) (39.96071 0 23.64853)))
(0.193 ((0 0 0) (39.39515 0 23.85628)))
(0.194 ((0 0 0) (38.82336 0 24.06106)))
(0.195 ((0 0 0) (38.24544 0 24.26283)))
(0.196 ((0 0 0) (37.66148 0 24.46156)))
(0.197 ((0 0 0) (37.07158 0 24.65721)))
(0.198 ((0 0 0) (36.47582 0 24.84976)))
(0.199 ((0 0 0) (35.87430 0 25.03917)))
(0.200 ((0 0 0) (35.26712 0 25.22542)))
(0.201 ((0 0 0) (34.65436 0 25.40848)))
(0.202 ((0 0 0) (34.03614 0 25.58831)))
(0.203 ((0 0 0) (33.41254 0 25.76490)))
(0.204 ((0 0 0) (32.78366 0 25.93820)))
(0.205 ((0 0 0) (32.14961 0 26.10820)))
(0.206 ((0 0 0) (31.51048 0 26.27486)))
(0.207 ((0 0 0) (30.86637 0 26.43817)))
(0.208 ((0 0 0) (30.21739 0 26.59809)))
(0.209 ((0 0 0) (29.56364 0 26.75459)))
(0.210 ((0 0 0) (28.90522 0 26.90767)))
(0.211 ((0 0 0) (28.24224 0 27.05728)))
(0.212 ((0 0 0) (27.57479 0 27.20341)))
(0.213 ((0 0 0) (26.90299 0 27.34604)))
(0.214 ((0 0 0) (26.22695 0 27.48513)))
(0.215 ((0 0 0) (25.54676 0 27.62068)))
(0.216 ((0 0 0) (24.86253 0 27.75265)))
(0.217 ((0 0 0) (24.17439 0 27.88103)))
(0.218 ((0 0 0) (23.48242 0 28.00580)))
(0.219 ((0 0 0) (22.78675 0 28.12693)))
(0.220 ((0 0 0) (22.08747 0 28.24441)))
(0.221 ((0 0 0) (21.38471 0 28.35822)))
(0.222 ((0 0 0) (20.67858 0 28.46835)))
(0.223 ((0 0 0) (19.96917 0 28.57476)))
(0.224 ((0 0 0) (19.25662 0 28.67746)))
(0.225 ((0 0 0) (18.54102 0 28.77641)))
(0.226 ((0 0 0) (17.82249 0 28.87161)))
(0.227 ((0 0 0) (17.10116 0 28.96304)))
(0.228 ((0 0 0) (16.37712 0 29.05069)))
(0.229 ((0 0 0) (15.65049 0 29.13454)))
(0.230 ((0 0 0) (14.92139 0 29.21458)))
(0.231 ((0 0 0) (14.18994 0 29.29079)))
(0.232 ((0 0 0) (13.45625 0 29.36317)))
(0.233 ((0 0 0) (12.72043 0 29.43170)))
(0.234 ((0 0 0) (11.98260 0 29.49638)))
(0.235 ((0 0 0) (11.24288 0 29.55718)))
(0.236 ((0 0 0) (10.50138 0 29.61411)))
(0.237 ((0 0 0) (9.75823 0 29.66715)))
(0.238 ((0 0 0) (9.01354 0 29.71629)))
(0.239 ((0 0 0) (8.26742 0 29.76154)))
(0.240 ((0 0 0) (7.51999 0 29.80287)))
(0.241 ((0 0 0) (6.77138 0 29.84028)))
(0.242 ((0 0 0) (6.02170 0 29.87378)))
(0.243 ((0 0 0) (5.27107 0 29.90334)))
(0.244 ((0 0 0) (4.51961 0 29.92897)))
(0.245 ((0 0 0) (3.76743 0 29.95067)))
(0.246 ((0 0 0) (3.01466 0 29.96842)))
(0.247 ((0 0 0) (2.26141 0 29.98224)))
(0.248 ((0 0 0) (1.50781 0 29.99210)))
(0.249 ((0 0 0) (0.75396 0 29.99803)))
(0.250 ((0 0 0) (0.00000 0 30.00000)))
(0.251 ((0 0 0) (-0.75396 0 29.99803)))
(0.252 ((0 0 0) (-1.50781 0 29.99210)))
(0.253 ((0 0 0) (-2.26141 0 29.98224)))
(0.254 ((0 0 0) (-3.01466 0 29.96842)))
(0.255 ((0 0 0) (-3.76743 0 29.95067)))
(0.256 ((0 0 0) (-4.51961 0 29.92897)))
(0.257 ((0 0 0) (-5.27107 0 29.90334)))
(0.258 ((0 0 0) (-6.02170 0 29.87378)))
(0.259 ((0 0 0) (-6.77138 0 29.84028)))
(0.260 ((0 0 0) (-7.51999 0 29.80287)))
(0.261 ((0 0 0) (-8.26742 0 29.76154)))
(0.262 ((0 0 0) (-9.01354 0 29.71629)))
(0.263 ((0 0 0) (-9.75823 0 29.66715)))
(0.264 ((0 0 0) (-10.50138 0 29.61411)))
(0.265 ((0 0 0) (-11.24288 0 29.55718)))
(0.266 ((0 0 0) (-11.98260 0 29.49638)))
(0.267 ((0 0 0) (-12.72043 0 29.43170)))
(0.268 ((0 0 0) (-13.45625 0 29.36317)))
(0.269 ((0 0 0) (-14.18994 0 29.29079)))
(0.270 ((0 0 0) (-14.92139 0 29.21458)))
(0.271 ((0 0 0) (-15.65049 0 29.13454)))
(0.272 ((0 0 0) (-16.37712 0 29.05069)))
(0.273 ((0 0 0) (-17.10116 0 28.96304)))
(0.274 ((0 0 0) (-17.82249 0 28.87161)))
(0.275 ((0 0 0) (-18.54102 0 28.77641)))
(0.276 ((0 0 0) (-19.25662 0 28.67746)))
(0.277 ((0 0 0) (-19.96917 0 28.57476)))
(0.278 ((0 0 0) (-20.67858 0 28.46835)))
(0.279 ((0 0 0) (-21.38471 0 28.35822)))
(0.280 ((0 0 0) (-22.08747 0 28.24441)))
(0.281 ((0 0 0) (-22.78675 0 28.12693)))
(0.282 ((0 0 0) (-23.48242 0 28.00580)))
(0.283 ((0 0 0) (-24.17439 0 27.88103)))
(0.284 ((0 0 0) (-24.86253 0 27.75265)))
(0.285 ((0 0 0) (-25.54676 0 27.62068)))
(0.286 ((0 0 0) (-26.22695 0 27.48513)))
(0.287 ((0 0 0) (-26.90299 0 27.34604)))
(0.288 ((0 0 0) (-27.57479 0 27.20341)))
(0.289 ((0 0 0) (-28.24224 0 27.05728)))
(0.290 ((0 0 0) (-28.90522 0 26.90767)))
(0.291 ((0 0 0) (-29.56364 0 26.75459)))
(0.292 ((0 0 0) (-30.21739 0 26.59809)))
(0.293 ((0 0 0) (-30.86637 0 26.43817)))
(0.294 ((0 0 0) (-31.51048 0 26.27486)))
(0.295 ((0 0 0) (-32.14961 0 26.10820)))
(0.296 ((0 0 0) (-32.78366 0 25.93820)))
(0.297 ((0 0 0) (-33.41254 0 25.76490)))
(0.298 ((0 0 0) (-34.03614 0 25.58831)))
(0.299 ((0 0 0) (-34.65436 0 25.40848)))
(0.300 ((0 0 0) (-35.26712 0 25.22542)))
(0.301 ((0 0 0) (-35.87430 0 25.03917)))
(0.302 ((0 0 0) (-36.47582 0 24.84976)))
(0.303 ((0 0 0) (-37.07158 0 24.65721)))
(0.304 ((0 0 0) (-37.66148 0 24.46156)))
(0.305 ((0 0 0) (-38.24544 0 24.26283)))
(0.306 ((0 0 0) (-38.82336 0 24.06106)))
(0.307 ((0 0 0) (-39.39515 0 23.85628)))
(0.308 ((0 0 0) (-39.96071 0 23.64853)))
(0.309 ((0 0 0) (-40.51997 0 23.43783)))
(0.310 ((0 0 0) (-41.07283 0 23.22422)))
(0.311 ((0 0 0) (-41.61920 0 23.00773)))
(0.312 ((0 0 0) (-42.15900 0 22.78839)))
(0.313 ((0 0 0) (-42.69214 0 22.56625)))
(0.314 ((0 0 0) (-43.21854 0 22.34133)))
(0.315 ((0 0 0) (-43.73812 0 22.11368)))
(0.316 ((0 0 0) (-44.25079 0 21.88332)))
(0.317 ((0 0 0) (-44.75647 0 21.65030)))
(0.318 ((0 0 0) (-45.25508 0 21.41464)))
(0.319 ((0 0 0) (-45.74655 0 21.17640)))
(0.320 ((0 0 0) (-46.23079 0 20.93560)))
(0.321 ((0 0 0) (-46.70774 0 20.69228)))
(0.322 ((0 0 0) (-47.17731 0 20.44649)))
(0.323 ((0 0 0) (-47.63942 0 20.19826)))
(0.324 ((0 0 0) (-48.09402 0 19.94762)))
(0.325 ((0 0 0) (-48.54102 0 19.69463)))
(0.326 ((0 0 0) (-48.98036 0 19.43932)))
(0.327 ((0 0 0) (-49.41196 0 19.18172)))
(0.328 ((0 0 0) (-49.83575 0 18.92189)))
(0.329 ((0 0 0) (-50.25168 0 18.65986)))
(0.330 ((0 0 0) (-50.65968 0 18.39567)))
(0.331 ((0 0 0) (-51.05967 0 18.12937)))
(0.332 ((0 0 0) (-51.45160 0 17.86099)))
(0.333 ((0 0 0) (-51.83541 0 17.59058)))
(0.334 ((0 0 0) (-52.21103 0 17.31818)))
(0.335 ((0 0 0) (-52.57840 0 17.04384)))
(0.336 ((0 0 0) (-52.93747 0 16.76760)))
(0.337 ((0 0 0) (-53.28819 0 16.48950)))
(0.338 ((0 0 0) (-53.63049 0 16.20958)))
(0.339 ((0 0 0) (-53.96432 0 15.92789)))
(0.340 ((0 0 0) (-54.28962 0 15.64448)))
(0.341 ((0 0 0) (-54.60636 0 15.35939)))
(0.342 ((0 0 0) (-54.91447 0 15.07266)))
(0.343 ((0 0 0) (-55.21391 0 14.78434)))
(0.344 ((0 0 0) (-55.50463 0 14.49448)))
(0.345 ((0 0 0) (-55.78659 0 14.20311)))
(0.346 ((0 0 0) (-56.05974 0 13.91030)))
(0.347 ((0 0 0) (-56.32403 0 13.61607)))
(0.348 ((0 0 0) (-56.57943 0 13.32049)))
(0.349 ((0 0 0) (-56.82590 0 13.02359)))
(0.350 ((0 0 0) (-57.06339 0 12.72542)))
(0.351 ((0 0 0) (-57.29187 0 12.42604)))
(0.352 ((0 0 0) (-57.51131 0 12.12548)))
(0.353 ((0 0 0) (-57.72166 0 11.82380)))
(0.354 ((0 0 0) (-57.92290 0 11.52104)))
(0.355 ((0 0 0) (-58.11499 0 11.21725)))
(0.356 ((0 0 0) (-58.29790 0 10.91247)))
(0.357 ((0 0 0) (-58.47161 0 10.60677)))
(0.358 ((0 0 0) (-58.63609 0 10.30018)))
(0.359 ((0 0 0) (-58.79130 0 9.99275)))
(0.360 ((0 0 0) (-58.93724 0 9.68453)))
(0.361 ((0 0 0) (-59.07386 0 9.37558)))
(0.362 ((0 0 0) (-59.20116 0 9.06593)))
(0.363 ((0 0 0) (-59.31910 0 8.75564)))
(0.364 ((0 0 0) (-59.42769 0 8.44476)))
(0.365 ((0 0 0) (-59.52688 0 8.13333)))
(0.366 ((0 0 0) (-59.61668 0 7.82141)))
(0.367 ((0 0 0) (-59.69706 0 7.50904)))
(0.368 ((0 0 0) (-59.76802 0 7.19628)))
(0.369 ((0 0 0) (-59.82953 0 6.88317)))
(0.370 ((0 0 0) (-59.88160 0 6.56976)))
(0.371 ((0 0 0) (-59.92422 0 6.25611)))
(0.372 ((0 0 0) (-59.95737 0 5.94225)))
(0.373 ((0 0 0) (-59.98105 0 5.62825)))
(0.374 ((0 0 0) (-59.99526 0 5.31415)))
(0.375 ((0 0 0) (-60.00000 0 5.00000)))
(0.376 ((0 0 0) (-59.99526 0 4.68585)))
(0.377 ((0 0 0) (-59.98105 0 4.37175)))
(0.378 ((0 0 0) (-59.95737 0 4.05775)))
(0.379 ((0 0 0) (-59.92422 0 3.74389)))
(0.380 ((0 0 0) (-59.88160 0 3.43024)))
(0.381 ((0 0 0) (-59.82953 0 3.11683)))
(0.382 ((0 0 0) (-59.76802 0 2.80372)))
(0.383 ((0 0 0) (-59.69706 0 2.49096)))
(0.384 ((0 0 0) (-59.61668 0 2.17859)))
(0.385 ((0 0 0) (-59.52688 0 1.86667)))
(0.386 ((0 0 0) (-59.42769 0 1.55524)))
(0.387 ((0 0 0) (-59.31910 0 1.24436)))
(0.388 ((0 0 0) (-59.20116 0 0.93407)))
(0.389 ((0 0 0) (-59.07386 0 0.62442)))
(0.390 ((0 0 0) (-58.93724 0 0.31547)))
(0.391 ((0 0 0) (-58.79130 0 0.00725)))
(0.392 ((0 0 0) (-58.63609 0 -0.30018)))
(0.393 ((0 0 0) (-58.47161 0 -0.60677)))
(0.394 ((0 0 0) (-58.29790 0 -0.91247)))
(0.395 ((0 0 0) (-58.11499 0 -1.21725)))
(0.396 ((0 0 0) (-57.92290 0 -1.52104)))
(0.397 ((0 0 0) (-57.72166 0 -1.82380)))
(0.398 ((0 0 0) (-57.51131 0 -2.12548)))
(0.399 ((0 0 0) (-57.29187 0 -2.42604)))
(0.400 ((0 0 0) (-57.06339 0 -2.72542)))
(0.401 ((0 0 0) (-56.82590 0 -3.02359)))
(0.402 ((0 0 0) (-56.57943 0 -3.32049)))
(0.403 ((0 0 0) (-56.32403 0 -3.61607)))
(0.404 ((0 0 0) (-56.05974 0 -3.91030)))
(0.405 ((0 0 0) (-55.78659 0 -4.20311)))
(0.406 ((0 0 0) (-55.50463 0 -4.49448)))
(0.407 ((0 0 0) (-55.21391 0 -4.78434)))
(0.408 ((0 0 0) (-54.91447 0 -5.07266)))
(0.409 ((0 0 0) (-54.60636 0 -5.35939)))
(0.410 ((0 0 0) (-54.28962 0 -5.64448)))
(0.411 ((0 0 0) (-53.96432 0 -5.92789)))
(0.412 ((0 0 0) (-53.63049 0 -6.20958)))
(0.413 ((0 0 0) (-53.28819 0 -6.48950)))
(0.414 ((0 0 0) (-52.93747 0 -6.76760)))
(0.415 ((0 0 0) (-52.57840 0 -7.04384)))
(0.416 ((0 0 0) (-52.21103 0 -7.31818)))
(0.417 ((0 0 0) (-51.83541 0 -7.59058)))
(0.418 ((0 0 0) (-51.45160 0 -7.86099)))
(0.419 ((0 0 0) (-51.05967 0 -8.12937)))
(0.420 ((0 0 0) (-50.65968 0 -8.39567)))
(0.421 ((0 0 0) (-50.25168 0 -8.65986)))
(0.422 ((0 0 0) (-49.83575 0 -8.92189)))
(0.423 ((0 0 0) (-49.41196 0 -9.18172)))
(0.424 ((0 0 0) (-48.98036 0 -9.43932)))
(0.425 ((0 0 0) (-48.54102 0 -9.69463)))
(0.426 ((0 0 0) (-48.09402 0 -9.94762)))
(0.427 ((0 0 0) (-47.63942 0 -10.19826)))
(0.428 ((0 0 0) (-47.17731 0 -10.44649)))
(0.429 ((0 0 0) (-46.70774 0 -10.69228)))
(0.430 ((0 0 0) (-46.23079 0 -10.93560)))
(0.431 ((0 0 0) (-45.74655 0 -11.17640)))
(0.432 ((0 0 0) (-45.25508 0 -11.41464)))
(0.433 ((0 0 0) (-44.75647 0 -11.65030)))
(0.434 ((0 0 0) (-44.25079 0 -11.88332)))
(0.435 ((0 0 0) (-43.73812 0 -12.11368)))
(0.436 ((0 0 0) (-43.21854 0 -12.34133)))
(0.437 ((0 0 0) (-42.69214 0 -12.56625)))
(0.438 ((0 0 0) (-42.15900 0 -12.78839)))
(0.439 ((0 0 0) (-41.61920 0 -13.00773)))
(0.440 ((0 0 0) (-41.07283 0 -13.22422)))
(0.441 ((0 0 0) (-40.51997 0 -13.43783)))
(0.442 ((0 0 0) (-39.96071 0 -13.64853)))
(0.443 ((0 0 0) (-39.39515 0 -13.85628)))
(0.444 ((0 0 0) (-38.82336 0 -14.06106)))
(0.445 ((0 0 0) (-38.24544 0 -14.26283)))
(0.446 ((0 0 0) (-37.66148 0 -14.46156)))
(0.447 ((0 0 0) (-37.07158 0 -14.65721)))
(0.448 ((0 0 0) (-36.47582 0 -14.84976)))
(0.449 ((0 0 0) (-35.87430 0 -15.03917)))
(0.450 ((0 0 0) (-35.26712 0 -15.22542)))
(0.451 ((0 0 0) (-34.65436 0 -15.40848)))
(0.452 ((0 0 0) (-34.03614 0 -15.58831)))
(0.453 ((0 0 0) (-33.41254 0 -15.76490)))
(0.454 ((0 0 0) (-32.78366 0 -15.93820)))
(0.455 ((0 0 0) (-32.14961 0 -16.10820)))
(0.456 ((0 0 0) (-31.51048 0 -16.27486)))
(0.457 ((0 0 0) (-30.86637 0 -16.43817)))
(0.458 ((0 0 0) (-30.21739 0 -16.59809)))
(0.459 ((0 0 0) (-29.56364 0 -16.75459)))
(0.460 ((0 0 0) (-28.90522 0 -16.90767)))
(0.461 ((0 0 0) (-28.24224 0 -17.05728)))
(0.462 ((0 0 0) (-27.57479 0 -17.20341)))
(0.463 ((0 0 0) (-26.90299 0 -17.34604)))
(0.464 ((0 0 0) (-26.22695 0 -17.48513)))
(0.465 ((0 0 0) (-25.54676 0 -17.62068)))
(0.466 ((0 0 0) (-24.86253 0 -17.75265)))
(0.467 ((0 0 0) (-24.17439 0 -17.88103)))
(0.468 ((0 0 0) (-23.48242 0 -18.00580)))
(0.469 ((0 0 0) (-22.78675 0 -18.12693)))
(0.470 ((0 0 0) (-22.08747 0 -18.24441)))
(0.471 ((0 0 0) (-21.38471 0 -18.35822)))
(0.472 ((0 0 0) (-20.67858 0 -18.46835)))
(0.473 ((0 0 0) (-19.96917 0 -18.57476)))
(0.474 ((0 0 0) (-19.25662 0 -18.67746)))
(0.475 ((0 0 0) (-18.54102 0 -18.77641)))
(0.476 ((0 0 0) (-17.82249 0 -18.87161)))
(0.477 ((0 0 0) (-17.10116 0 -18.96304)))
(0.478 ((0 0 0) (-16.37712 0 -19.05069)))
(0.479 ((0 0 0) (-15.65049 0 -19.13454)))
(0.480 ((0 0 0) (-14.92139 0 -19.21458)))
(0.481 ((0 0 0) (-14.18994 0 -19.29079)))
(0.482 ((0 0 0) (-13.45625 0 -19.36317)))
(0.483 ((0 0 0) (-12.72043 0 -19.43170)))
